Zdjęcie satelitarne spoglądające na ziemię.	A satellite picture looking down at the earth.	Zdjęcie satelitarne Ziemii.	4.5
Po trzecie, ponieważ ludzie robią ten proces zbierania funduszy przez przyjaciół i rodzinę, jest to bardzo niezręczne, ludzie nie wiedzą dokładnie, o co zapytać, jak zapytać, co obiecać w zamian, mimo że mają najlepsze intencje i chcą podziękować tym, którzy są wspieranie ich.	And third so as people are doing this friends and family fundraising process it is very awkward people don not know exactly what to ask for how to ask what to promise in return even though they have the best of intentions and want to thank those people that are supporting them.	I trzecia rzecz zbieranie pieniądze od przyjaciół i rodziny wiąże się z zakłopotaniem bo nie zawsze wiadomo o co poprosić jak poprosić i co obiecać w zamian nawet jeśli wszyscy mają dobre intencje i chcą podziękować ludziom którzy ich wspierają.	3.75
Ale to, co jest niezwykłe w Kopule Kostaryki, to w rzeczywistości nie jest to stałe miejsce.	But what is unusual about the Costa Rica Dome is in fact it is not a permanent place.	Ale to co wyróżnia to miejsce to jego niestałość.	4.083333333
Więc pokażę ci, jak to zrobić, to jak stworzyć taki za pomocą pilota Wii.	So what I am going to show you how to do is how to create one with a Wii remote.	Pokażę wam jak stworzyć taką tablicę korzystając z wiilota.	4.166666667
Tutaj zobaczymy, jak jeden cofa się do szczeliny i patrzy, jak jego macki, które po prostu wciągają, sprawiają, że wyglądają jak glony.	Here we are going to see one backing into a crevice and watch his tentacles he just pulls them in makes them look just like algae.	Zobaczymy jak jedna wycofuje się do szczeliny i Zwróćcie uwagę na macki. Wciąga je sprawiając że wyglądają jak algi.	3.833333333
Oczywiste jest, że ludzie nie chcą wykonywać swojej pracy w ten sposób.	It is obvious that this is not the way people want to do their work.	( By pozostać konkurencyjnym na dzisiejszym rynku obawiam się że będziemy musieli wymienić cię na niegodziwca. Jest oczywiste że to nie jest sposób w jaki ludzie chcą wykonywać swoją pracę.	4.5
Mieli kompleks Boga w pikach.	They had the God complex in spades.	Mieli bardzo rozwinięty kompleks Boga.	4.333333333
Myślę, że stanie się to całkowicie możliwe, ponieważ ilość danych, które wytwarzamy, i technologia to zdolność ich zrozumienia, zarówno rosną wykładniczo.	I think that is going to become completely possible as the amount of data we are producing and technology is ability to understand it both expand exponentially.	Uważam że będzie to całkowicie możliwe ponieważ ilość używanych przez nas danych i zdolność technologii do rozumienia ich rosną wykładniczo.	4
Właśnie na tym TED usłyszeliśmy przemówienia kilku bohaterów moralnych.	Just at this TED we heard talks from several moral heroes.	Tylko tu na tej konferencji TED usłyszeliśmy już wykłady kilku moralnych bohaterów.	4.666666667
Dobry Alex Garden mówi: Aby odnieść sukces, zatop w czymś nos i bądź w tym cholernie dobry.	Good Alex Garden says To be successful put your nose down in something and get damn good at it.	KUNSZT. Alex Garden Poświęć się czemuś i stań się w tym dobry. KUNSZT. Alex Garden Poświęć się czemuś i stań się w tym dobry.	4
I wszystko zaczęło się pewnego dnia w samolocie w drodze na TED. Na miejscu obok mnie siedziała licealistka, nastolatka, pochodząca z bardzo biednej rodziny.	And it all started one day on a plane on my way to TED And in the seat next to me was a high school student a teenager and she came from a really poor family.	Wszystko zaczęło się w drodze na TED siedem lat temu. W samolocie poznałem pewną nastolatkę z biednej rodziny. W samolocie poznałem pewną nastolatkę z biednej rodziny. Chciała coś w życiu osiągnąć.	4.333333333
Jedyną rzeczą, którą musimy zmienić, jest to, jak myślimy i jak się czujemy.	The only thing we need to change is how we think and how we feel.	Musimy tylko zmienić nasz sposób myślenia i odczuwania.	4.333333333
I jak fajnie byłoby powiedzieć swoim wnukom, że byłeś tego częścią.	And how cool would it be to tell your grandchildren that you were part of that.	Czyż nie byłoby wspaniale móc pochwalić się wnukom że mieliśmy w tym swój udział?	4.083333333
Teraz musisz sobie wyobrazić, że w tej chwili zapomnij o tym zdjęciu, wyobraź sobie tego faceta z długą rudą brodą i szokującymi rudymi włosami.	Now you have got to imagine at the moment forget this photo imagine this guy with this long ginger beard and this shock of red hair.	Musicie to sobie wyobrazić zapomnijcie o tej fotografii wyobraźcie sobie tego gościa z długą ryżą brodą i burzą rudych włosów.	3.666666667
Musisz przebić się przez nieśmiałość i zwątpienie.	You gotta push through shyness and self doubt.	Musisz przedrzeć się przez nieśmiałość i zwątpienie.”.	4.833333333
Bardzo prymitywne.	Very primitive.	Bardzo prymitywne.	5
A Homo evolutis łączy te trzy trendy w hominida, który przejmuje bezpośrednią i rozmyślną kontrolę nad ewolucją swojego gatunku, jej gatunku i innych gatunków.	And a Homo evolutis brings together these three trends into a hominid that takes direct and deliberate control over the evolution of his species her species and other species.	Homo Evolutis łączy w sobie te trzy trendy w hominidzie który celowo i bezpośrednio bierze kontrolę nad ewolucją swego gatunku i wszystkich innych gatunków.	3.833333333
Duża kreatywność może sprawić, że politycy będą podlegać wyborowi, a partie - niewybieralnymi.	Great creativity can make politicians electable or parties unelectable.	Wspaniała kreatywność może zaprowadzić polityka do wyborów a partie do zrezygnowania z nich.	3.666666667
Ale w porównaniu do utraty dwóch.	But compared to that losing two.	nie mówiąc już o dwóch.	4.5
Kobieta, która jako dziecko skakała z nim przez pola i złamała mu serce.	The woman who as a child had skipped with him through fields and broken his heart.	Kobieta która będąc dzieckiem ganiała z nim po polach i złamała mu serce.	4.5
To jest budynek Caltrans w Los Angeles.	This is the Caltrans building in Los Angeles.	To budynek Caltrans w Los Angeles.	5
A potem dwie lub trzy olimpiady będą nie do pokonania.	And two or three Olympics after that they are going to be unbeatable.	A dwie albo trzy Olimpiady później będą niepokonani.	3.666666667
Było 3500 osób, których weteran jest administracją USA, tylko 3500 na tym ogromnym wydarzeniu, aby pomóc rodzinom wszystkich dzieciaków, które zmarły, niektóre, takie jak Brandon, i chcieli, żebym przemówił.	There were 3500 people the Veteran is Administration US just 3500 at this huge event to help the families of all the kids some that have died some that are like Brandon and they wanted me to speak.	Ministerstwo ds. Weteranów zaprosiło 3500 osób na wielką imprezę żeby pomóc rodzinom żołnierzy którzy zginęli lub zostali okaleczeni tak jak Brandon. Chcieli żebym zabrał głos.	3.166666667
I znowu, w bardziej tradycyjnym otoczeniu, jest to mieszkanie dla studentów w Toronto i bardzo dużo dotyczy relacji między budynkiem, ponieważ tworzy tkankę łączną z miastem.	And then again in a more kind of traditional setting this is a graduate student housing in Toronto and it is very much about the relationship of a building as it makes a connective tissue to the city.	Mamy tu znów bardziej tradycyjny budynek to dom dla absolwentów w Toronto budynek jest silnie połączony z tkanką miasta. budynek jest silnie połączony z tkanką miasta.	3.916666667
Tak więc krótko po wojnie ten młody człowiek Yutaka Taniyama rozwinął tę niesamowitą hipotezę zwaną hipotezą Taniyamy Shimury.	So shortly after the war this young man Yutaka Taniyama developed this amazing conjecture called the Taniyama Shimura Conjecture.	Więc krótko po wojnie ten młody człowiek Yutaka Taniyama opracował to niezwykłe przypuszczenie zwane Przypuszczeniem Taniyama Shimura.	4.75
I to było dość ciekawe. Powiedział: Ze wszystkich różnic między rasami ludzi kolor skóry jest najbardziej rzucający się w oczy i jeden z najlepiej zaznaczonych.	And it was quite curious He said Of all the differences between the races of men the color of the skin is the most conspicuous and one of the best marked.	I to dość intrygującego. Powiedział „Spośród wszystkich różnic między rasami ludzi kolor skóry jest najwyraźniejszą i jedną z najbardziej zauważalnych”.	4.25
Chodzi o to, że dolar prywatnej inwestycji jest w mojej ocenie równy co najmniej 20 dolarom pomocy pod względem generowanej przez nią dynamiki.	It is that a dollar of private investment in my judgment is equal at least to 20 dollars of aid in terms of the dynamic that it generates.	tylko każdy dolar inwestycji prywatnej według mnie jest równy co najmniej 20 dolarom pomocy jeśli chodzi o tworzone zmiany.	4.583333333
A kiedy to zrobili, zabrali ospę do 10 innych krajów i ponownie rozpalili epidemię.	And when they did they took smallpox to 10 other countries and reignited the epidemic.	A podczas ih powrotu oni wzięli ospe do 10 innych krajów i na nowo rozprowadzili epidemie.	4.5
Lekarze pracownicy służby zdrowia z 30 różnych krajów każdej rasy, każda religia, każdy kolor razem pracowali, walczyli obok siebie, walczyli ze wspólnym wrogiem, nie walczyli ze sobą.	Doctors health workers from 30 different countries of every race every religion every color worked together fought alongside each other fought against a common enemy didn not fight against each other.	Lekarzy pracownicy służby zdrowia z 30 różnych krajów roznej rasy roznej religii roznego koloru pracowali razem i walczyli wspolnie obok siebie walczyli przeciwko wspólnemu wrogowi nie walczyli przeciwko sobie.	4.166666667
Mówimy o sobie jako o wszystkożercach.	We talk about ourselves as omnivores.	Mówimy o sobie wszystkożercy.	4.666666667
Ta kontrola mięśni jest bardzo ważna, ponieważ wiesz, że mogą wystąpić odruchy.	This control of muscle is very very important because you know there can be reflexes.	Ta kontrola mięśni jest bardzo ale to bardzo istotna. Bo jak wiecie mogą wystąpić odruchy.	4.833333333
Tak, mamy najlepszych hafciarki na świecie.	Yeah we have the best embroiderers in the world.	Tak mamy najlepszych krawców na świecie!	4.25
Mamy trzy krytyczne terminy: ekonomia, społeczeństwo obywatelskie i państwo.	We have three critical terms economy civil society and the state.	Są trzy kluczowe pojęcia gospodarka społeczeństwo obywatelskie oraz państwo.	4.416666667
Teraz, kiedy siedzimy tutaj, w tej sali, w której znajduje się 6000 języków, którymi mówiono w dniu, w którym się urodziłeś, połowa nie jest nauczana dzieci.	Right now as we sit here in this room of those 6000 languages spoken the day that you were born fully half aren not being taught to children.	Podczas gdy siedzimy w tym pomieszczeniu z owych 6 tys. języków używanych w momencie waszych narodzin obecnie naucza się dzieci tylko połowy.	3.166666667
AG Nie To nie jest tak, że to nie zadziałało.	AG No It is not that it didn not work.	AG Nie. Nie tyle że nic nie dało	4.666666667
To, czego nie byli zbyt dobrzy w instruowaniu ludzi, to problem ciemno pigmentowanych ludzi mieszkających na dużych szerokościach geograficznych lub pracujących przez cały czas w pomieszczeniach.	What they haven not been so good about instructing people is the problem of darkly pigmented people living in high latitude areas or working inside all the time.	Nie są już tacy dobrzy w uczeniu ludzi o problemie ludzi ciemnoskórych żyjących na dużych szerokościach geograficznych lub pracujących cały czas pod dachem.	3.916666667
Nie musisz myśleć o egzotycznych przykładach lub skamielinach.	You don not have to think about some exotic examples or fossils.	nie musisz rozważać jakichś egzotycznych przykładów czy skamieniałości.	4.666666667
